Time,L_PWM,R_PWM,L_Force_kg,R_Force_kg,L_Hip_Joint,L_Hip_Vert,L_Knee,L_Ankle,R_Hip_Joint,R_Hip_Vert,R_Knee,R_Ankle
5.4,14.200000000000001,94.80000000000001,94.0,134.3,-10.0,-2.425685785028366,0.5,3.3000000000000003,25.3,-6.300000000000001,-2.4000000000000004,-12.4
5.41,22.400000000000002,82.2,102.80000000000001,131.70000000000002,-9.5,-0.1,2.1,5.300000000000001,22.097522934921273,-4.7,-0.1,-15.8
5.42,30.6,63.400000000000006,109.80000000000001,127.60000000000001,-8.4,-4.3,0.5,6.0,25.0,-6.800000000000001,-1.4000000000000001,-13.593075122955126
5.43,48.0,51.2,115.4,122.9,-9.945861366300901,-3.5597096763347214,0.6000000000000001,6.618280807781868,23.700000000000003,-9.014647408102086,-0.6000000000000001,-14.4
5.44,54.800000000000004,31.8,124.9,110.80000000000001,-8.3,-2.1,3.9000000000000004,6.310286597522446,24.3,-5.4,-1.6,-15.700000000000001
5.45,77.2,27.200000000000003,128.1,107.4,-8.700000000000001,0.3469924844638221,5.300000000000001,8.471638700664204,23.700000000000003,-6.7,1.1,-11.5
5.46,96.80000000000001,19.8,134.6,102.60000000000001,-7.2,-1.8,9.3,12.4,24.400000000000002,-9.3,0.7000000000000001,-15.200000000000001
5.47,117.0,15.600000000000001,140.5,93.0,-4.5,2.0,9.1,11.4,24.5,-9.600000000000001,3.1,-9.9
5.48,136.6,5.6000000000000005,139.6,87.80000000000001,-7.300000000000001,-0.9,11.0,14.4,24.1,-9.251347760467747,1.4000000000000001,-11.5
5.49,161.20000000000002,7.4,137.6,80.7,-4.6000000000000005,0.585766275509821,13.0,15.5,21.349359059731803,-9.8,-0.4,-14.4
5.51,171.60000000000002,6.0,138.8,76.10000000000001,-5.800000000000001,0.5,14.600000000000001,17.8,21.900000000000002,-9.4,-1.2575180584952976,-11.5
5.5200000000000005,188.8,0.0,135.6,0.0,-6.2,-0.6387689270927701,14.200000000000001,16.6,23.764904423026042,-9.700000000000001,-1.9762877475226088,-13.5
5.53,199.20000000000002,0.2,131.0,0.0,-7.0,-0.4,14.100000000000001,16.038410480879968,21.3,-9.3,-0.5446704599843927,-12.907781880535955
5.54,199.8,1.8,130.9,2.7,-6.300000000000001,1.6,12.3,14.8,20.6,-10.8,-0.4,-13.700000000000001
5.55,198.20000000000002,0.0,117.7,0.0,-5.0,2.7,11.5,13.0,21.8,-11.0,1.6,-12.0
5.5600000000000005,183.20000000000002,0.0,114.4,0.0,-3.2,-0.8,9.700000000000001,13.096066261507115,18.400000000000002,-10.9,-0.7634893302062071,-11.298596210012798
5.57,168.4,1.2000000000000002,104.80000000000001,0.0,-0.9,2.7722537327116434,11.100000000000001,12.600000000000001,19.700000000000003,-9.9,3.542987014536012,-8.76156537362151
5.58,150.8,0.0,98.80000000000001,1.9000000000000001,-1.2000000000000002,2.717066734598719,10.5,14.462705322329168,17.400000000000002,-13.8,5.429367004822375,-7.902185989069728
5.59,131.6,0.0,94.2,0.0,-0.5326299733986339,3.3672933369958336,8.0,12.0,18.7,-12.0,11.100000000000001,-10.200000000000001
5.6000000000000005,108.80000000000001,1.6,87.2,0.0,0.2,2.9000000000000004,5.000175917336855,11.471296558809158,17.6,-10.4,10.192622460169368,-7.800000000000001
5.61,86.2,2.8000000000000003,80.5,0.0,0.7000000000000001,1.6280122273060988,5.481781437340175,11.200000000000001,15.5,-12.100000000000001,16.84943768997178,-9.8
5.62,72.2,1.4000000000000001,75.7,0.0,1.1546198937608805,4.4,1.8,12.100000000000001,14.9,-12.728358727746745,17.7,-6.7
5.63,54.6,0.0,72.4,0.30000000000000004,-0.503139610038678,4.0,14.200000000000001,9.803985056313035,15.600000000000001,-13.531658096190824,22.5,-3.9492524413531434
5.64,38.400000000000006,0.0,72.8,0.7000000000000001,1.6,2.2,10.964341599812101,7.7,11.5,-11.5,26.3,-8.0
5.65,24.0,0.0,64.5,0.0,4.4,2.7,11.200000000000001,8.483842401645559,12.4,-13.3,26.900000000000002,-6.4700151357662845
5.66,15.200000000000001,2.2,68.3,1.7000000000000002,2.3000000000000003,2.8000000000000003,13.4,10.235122193659448,12.9,-13.4,28.8,-3.8882282658597496
5.67,13.0,0.0,65.2,0.2,5.300000000000001,1.1,12.4,9.3,11.0,-11.3,31.3,-3.2
5.68,9.200000000000001,2.0,64.3,0.0,6.308663739091806,5.1000000000000005,11.4,6.0,10.700000000000001,-14.29117781754059,34.300000000000004,-4.800000000000001
5.69,5.4,0.0,61.800000000000004,0.6000000000000001,6.954467520768545,5.6000000000000005,10.975267286142127,6.1000000000000005,7.30742334536182,-11.100000000000001,34.9,-1.3
5.7,3.0,0.0,62.800000000000004,0.0,9.9,4.5,11.100000000000001,5.6000000000000005,7.9,-12.922057472111133,39.800000000000004,-3.4769606663064403
5.71,0.2,0.4,58.1,1.7000000000000002,8.359048222153794,3.6,11.100000000000001,7.299473540740218,8.984427999195308,-13.100000000000001,42.96244358994109,0.14010872063406438
5.72,2.6,0.4,59.2,0.0,10.3,3.442303023987472,8.8,6.1000000000000005,6.4,-12.8,44.6,-0.8
5.73,3.0,0.0,60.6,0.0,9.0,2.2,9.27007132518946,2.7,5.0,-13.100000000000001,45.70366058413536,0.7000000000000001
5.74,0.0,3.8000000000000003,60.800000000000004,1.7000000000000002,10.200000000000001,2.3000000000000003,8.6,2.4415294800434406,7.0,-13.700000000000001,46.7,0.2
5.75,0.0,0.0,58.900000000000006,3.8000000000000003,10.298552502681035,3.0,6.920742229369071,2.9000000000000004,5.488785814002036,-12.600000000000001,48.6,1.1
5.76,0.0,1.8,55.300000000000004,0.0,11.4,4.3,6.6000000000000005,2.8000000000000003,2.8000000000000003,-13.5,51.0,1.6786214236230472
5.7700000000000005,0.0,1.6,58.800000000000004,0.0,14.0,5.800000000000001,7.4,1.0601826480938357,3.5,-12.3159507014931,52.800000000000004,2.8000000000000003
5.78,0.0,0.0,57.300000000000004,0.0,15.029917993220097,3.7,5.831996684441239,2.016859313299476,1.33907925040405,-9.9,51.0,1.9000000000000001
5.79,0.8,0.0,60.6,0.0,16.0,2.946365151507885,6.622038860529943,0.2,1.6087902569192285,-11.700000000000001,53.800000000000004,1.5
5.8,0.8,0.0,59.300000000000004,1.3,16.1,3.5,8.6,2.4000000000000004,1.3,-12.600000000000001,54.5,3.0
5.8100000000000005,2.6,0.0,58.300000000000004,0.1,14.3,5.5,5.9,-2.261421514764731,-0.6000000000000001,-11.9,53.5,2.9000000000000004
5.82,0.8,3.6,65.0,0.0,15.3,1.1,3.8143734146995163,-3.4000000000000004,0.5,-12.357897567601716,55.5,3.5
5.83,0.0,0.0,61.2,0.8,17.400000000000002,2.6509325505974894,6.5,-1.6,-0.0,-12.0,56.0,6.800306992126697
5.84,1.4000000000000001,2.2,62.6,3.9000000000000004,14.600000000000001,3.445815416495442,2.7,-4.2,-1.4000000000000001,-11.747375733135229,54.0,6.1000000000000005
5.8500000000000005,0.0,0.6000000000000001,64.10000000000001,0.0,18.6,1.1240194419129619,2.7,-3.520706952444278,-1.9000000000000001,-10.8,53.300000000000004,6.6000000000000005
5.86,1.8,0.6000000000000001,62.6,0.7000000000000001,19.3,0.9,5.380785135381378,-2.7,-4.800000000000001,-9.996874058008279,56.300000000000004,7.810248354934589
5.87,7.0,0.2,60.400000000000006,0.0,21.6,2.8000000000000003,4.6000000000000005,-2.1,-2.0,-8.3,53.900000000000006,7.784539116449569
5.88,9.4,2.0,61.0,0.0,21.51280091789157,2.2,3.4000000000000004,-3.7,-4.3,-9.700000000000001,52.2,9.8
5.89,15.200000000000001,0.0,66.0,0.7000000000000001,20.900000000000002,2.1,4.021098555910651,-1.6,-5.9,-11.5,50.1,5.6000000000000005
5.9,19.8,3.2,62.300000000000004,0.0,20.900000000000002,3.7,2.9000000000000004,-4.7,-5.1000000000000005,-11.4,48.66703908040726,7.5
5.91,30.0,0.0,68.0,0.0,21.16047102201039,0.4,0.5,-4.3,-4.9,-9.700000000000001,48.800000000000004,8.4
5.92,39.2,1.8,67.9,0.0,22.8,-1.8,-2.0,-6.5,-5.57412236106112,-8.0,45.393934880284625,8.200000000000001
5.93,54.0,0.0,74.7,1.7000000000000002,19.33875422738415,-1.1415949767736198,-0.5894916540010855,-5.336431240368472,-7.9,-9.200000000000001,43.6,10.5
5.94,68.60000000000001,0.0,81.60000000000001,0.0,22.6,-1.4000000000000001,0.9,-7.1000000000000005,-6.1000000000000005,-8.816510057198046,42.54274243066256,11.200000000000001
5.95,83.2,0.0,84.9,0.0,22.1,-0.008475953122127358,-1.2000000000000002,-8.4,-7.4,-7.115400802404672,41.2,13.934606715235383
5.96,101.60000000000001,0.0,92.4,0.0,24.0,-1.8,0.1,-8.1,-7.1000000000000005,-7.800000000000001,40.300000000000004,13.219756617989987
5.97,118.2,0.0,100.7,1.7000000000000002,25.3,-2.1,0.30000000000000004,-9.200000000000001,-8.882676560250477,-6.2,36.1,12.0
5.98,136.4,0.0,103.4,0.8,23.200000000000003,-3.3000000000000003,-1.7000000000000002,-9.3,-6.997098430943003,-8.92521911901117,32.2,13.8
5.99,147.0,0.0,116.0,0.0,25.0,-1.5,0.0,-11.3,-8.200000000000001,-6.1000000000000005,30.200000000000003,11.600000000000001
6.0,155.4,1.0,118.0,3.2,25.5,1.5200045474579509,0.6000000000000001,-11.3,-7.170828880122962,-8.436514991322184,29.3,14.5
6.01,159.0,0.0,125.2,0.0,25.200000000000003,-3.9000000000000004,-1.3,-9.1,-10.600000000000001,-5.6000000000000005,26.3,15.0
6.0200000000000005,161.0,0.0,128.6,0.0,24.6,-3.8000000000000003,-1.5453106633312375,-13.9,-10.5,-4.4,23.42942611284017,14.4
6.03,154.0,1.8,135.9,0.5,22.8,-5.6543314507338955,-0.9,-14.104335526202181,-9.200000000000001,-7.0,20.1,15.8
6.04,143.20000000000002,2.0,138.8,77.7,23.241745023478977,-7.1000000000000005,-1.1592387881606587,-14.100000000000001,-7.9,-8.3,17.3,-2.076659241618695
6.05,127.2,5.0,140.20000000000002,82.0,23.0,-5.300000000000001,0.4,-13.700000000000001,-7.1000000000000005,-3.7,12.3,-0.6000000000000001
6.0600000000000005,112.0,8.6,137.70000000000002,89.7,25.6,-5.1000000000000005,-0.30000000000000004,-12.753866577367239,-9.552926709408963,-3.3465518338274944,10.5,3.030800726837659
6.07,96.2,15.600000000000001,133.4,94.0,25.1,-8.33358586063886,-1.1420046158898363,-13.28665380744967,-8.05331804460442,-4.2,5.6000000000000005,5.175808418131158
6.08,81.4,21.200000000000003,132.8,100.4,25.282495682784948,-3.3372266718073047,0.0002707904158838828,-12.0,-7.7,-2.2,4.0,6.300000000000001
6.09,62.800000000000004,30.6,124.5,106.10000000000001,23.200000000000003,-5.2,0.5,-11.100000000000001,-6.9,-2.6,0.6000000000000001,6.324564178966498
6.1000000000000005,47.6,39.400000000000006,121.0,114.30000000000001,25.0,-6.6000000000000005,1.6,-11.100000000000001,-6.7,-1.9000000000000001,3.1,6.9
6.11,33.0,58.800000000000004,115.2,122.2,25.0,-7.9,-1.1,-13.700000000000001,-9.0,-2.0,3.2,8.1
6.12,27.6,75.2,113.0,127.5,21.0,-7.800000000000001,-2.9000000000000004,-13.0,-8.0,-3.8000000000000003,3.3000000000000003,9.0
6.13,19.0,94.60000000000001,101.5,129.70000000000002,21.91160177918814,-8.200000000000001,-0.6000000000000001,-15.200000000000001,-10.8,-0.8,6.428208194153035,9.227380685955032
6.140000000000001,14.4,115.2,95.4,138.6,20.400000000000002,-8.702765294673814,-2.1,-15.100000000000001,-6.9,-2.9000000000000004,9.700000000000001,12.734239254665104
6.15,9.8,135.8,88.10000000000001,140.3,21.700000000000003,-8.200000000000001,-2.5,-14.785602302896978,-7.471054799900663,-0.8512304493760047,10.200000000000001,13.200000000000001
6.16,5.0,160.8,80.4,141.3,21.199232715018475,-7.653190110626151,-0.4,-13.100000000000001,-7.800000000000001,0.6000000000000001,12.485385380098181,15.8
6.17,3.6,172.8,78.2,137.4,23.0,-6.6000000000000005,1.2000000000000002,-14.0,-5.2,-0.2,12.8,15.200000000000001
6.18,2.4000000000000004,187.4,0.0,136.0,21.6,-10.9,-1.1,-14.600000000000001,-4.901267024425078,0.9,15.4,15.99885378305017
6.19,0.4,200.60000000000002,0.0,132.70000000000002,22.5,-10.9,0.20130691527190647,-12.582849874546943,-2.6,1.0,14.200000000000001,17.3
6.2,1.0,201.0,0.0,127.80000000000001,20.3,-10.100000000000001,0.43370071887583816,-13.700000000000001,-4.6000000000000005,3.8000000000000003,13.5,16.700418961549374
6.21,1.4000000000000001,195.0,0.0,121.30000000000001,20.200000000000003,-11.8,0.5,-9.44602386244062,-1.03368410408088,2.8000000000000003,14.4,13.0
6.22,1.6,188.4,0.5,111.4,18.5,-11.8,-1.3,-11.100000000000001,-2.6,2.2,13.343427017744355,13.600000000000001
6.23,0.0,170.8,0.0,109.10000000000001,17.3,-10.8,0.9,-8.700000000000001,-2.0,4.0,11.100000000000001,12.9
6.24,0.4,152.6,0.0,97.7,18.900000000000002,-10.5,4.3,-9.9,-3.6,1.9000000000000001,7.800000000000001,11.3
6.25,1.2000000000000002,131.0,0.30000000000000004,89.60000000000001,18.844202376862984,-10.3,9.700000000000001,-10.200000000000001,0.6000000000000001,1.6,6.1000000000000005,12.200000000000001
6.26,1.4000000000000001,110.0,0.9,81.30000000000001,17.400874853294876,-12.3,12.841306750104238,-6.800000000000001,-2.0,0.9,4.286826093065399,9.9
6.2700000000000005,2.2,89.4,0.4,84.2,16.0,-11.700000000000001,14.0,-7.605435019867561,0.3544470508971895,2.5,2.053997343571994,10.4
6.28,0.8,72.8,0.0,78.80000000000001,14.045996581371206,-12.100000000000001,20.8,-4.800000000000001,3.5731444968365946,3.716036602511342,1.0137801262460964,11.759817822010119
6.29,1.2000000000000002,52.400000000000006,1.2000000000000002,71.5,15.8,-12.5,20.04396757915098,-7.1000000000000005,2.9840257999597544,5.0,13.200000000000001,10.835212095881824
6.3,0.0,38.400000000000006,0.0,66.0,14.3,-13.6528620784742,25.5,-6.542242798955829,1.4000000000000001,3.1,11.88626476165259,10.003348818871267
6.3100000000000005,0.0,25.0,0.0,67.9,15.3,-14.0,29.0,-4.2,4.662984961591805,5.300000000000001,10.8,8.609443472164422
6.32,1.8,19.200000000000003,2.3000000000000003,62.7,10.669934255053022,-12.12720852589471,30.1069672133479,-3.618414117062805,4.2,1.5,9.9,8.200000000000001
6.33,0.0,15.600000000000001,0.2,63.7,12.284553675769569,-14.0,31.8,-4.1000000000000005,3.6,2.5,10.700000000000001,7.5
6.34,0.4,10.4,0.1,60.7,11.200000000000001,-15.200000000000001,34.4,0.30000000000000004,2.8724765329612456,3.4000000000000004,10.865372488823551,7.2
6.3500000000000005,2.4000000000000004,4.0,0.0,60.2,9.3,-13.200000000000001,37.4,-3.5,6.458354546456088,3.6,10.64346580620541,6.300000000000001
6.36,2.2,3.2,0.0,61.1,10.528134524009614,-11.4,41.300000000000004,-4.1000000000000005,7.2,4.527720530666036,9.600000000000001,5.6000000000000005
6.37,0.8,0.0,3.9000000000000004,61.0,8.6,-16.5,40.7,-3.2,8.902367697206298,4.6000000000000005,10.100000000000001,5.2
6.38,0.0,0.0,0.0,59.900000000000006,6.1000000000000005,-13.518065285202855,42.0,-1.7678400975663122,7.5,5.556500229929995,10.600000000000001,4.462144065648612
6.390000000000001,0.0,1.0,0.0,62.6,6.328361073559337,-12.3,46.5,0.9,10.0,4.4514837413504775,10.200000000000001,4.810182253190634
6.4,1.6,0.0,0.0,62.800000000000004,4.5,-15.3,48.41790422302117,-0.5,11.3,3.9000000000000004,9.713723953403425,3.5
6.41,0.0,0.0,0.30000000000000004,62.6,4.3,-13.259196801435536,51.6,2.115626994972703,13.700000000000001,2.5,7.344052968951024,5.2
6.42,0.0,1.4000000000000001,0.0,59.6,4.9,-14.3,49.0,1.3,11.4,5.7,9.5,0.8
6.43,1.8,0.0,0.0,59.300000000000004,4.5232183273956705,-14.0,51.55885198624126,2.7,13.700000000000001,2.9000000000000004,7.5,2.4000000000000004
6.44,0.6000000000000001,0.0,0.0,62.300000000000004,2.8000000000000003,-13.200000000000001,54.2,2.4000000000000004,14.062631819117357,3.2,7.208297868229408,0.6000000000000001
6.45,0.0,0.0,0.1,58.300000000000004,0.9,-13.876515850914794,53.6987916010844,3.0495572698735316,14.3,2.4000000000000004,4.9,0.1
6.46,0.8,0.0,0.0,58.7,1.5,-13.8,53.900000000000006,4.0,14.0,4.910028868731945,4.9,0.9
6.47,2.0,0.0,0.0,60.0,1.2000000000000002,-12.3,55.5,2.9000000000000004,15.200000000000001,3.2,5.4,-1.2000000000000002
6.48,0.0,0.0,1.2000000000000002,59.400000000000006,-2.76403885353347,-9.3,54.1,3.5,18.1,4.0,7.1000000000000005,-0.9
6.49,0.0,3.0,0.0,59.6,-1.0,-10.852768357134238,55.800000000000004,5.2,17.400000000000002,2.1,4.4,-2.1
6.51,0.0,0.0,0.9,58.5,-2.0,-10.4,53.1,7.667215442437268,17.6,4.7,5.5,-2.1
6.5200000000000005,0.6000000000000001,1.6,0.7000000000000001,61.800000000000004,-1.3,-10.360685163698445,52.5,4.0,18.6,2.222383138923352,6.1000000000000005,-3.5
6.53,1.6,3.8000000000000003,2.7,60.7,-2.5797453827056187,-11.9,53.400000000000006,4.0,18.5,3.1,2.3000000000000003,-1.7000000000000002
6.54,0.0,3.6,0.0,61.6,-2.9863914855527764,-10.428490394968627,49.939785670424236,6.7,20.1,0.1,1.2563863659625774,-5.1000000000000005
6.55,0.0,10.4,1.9000000000000001,63.0,-4.800000000000001,-9.174027314058733,52.1,8.789705423618543,19.0,-0.1,1.2000000000000002,-7.6000000000000005
6.5600000000000005,1.8,13.8,0.0,65.3,-4.7,-9.200000000000001,48.800000000000004,8.230964021632294,21.700000000000003,-0.4,1.7000000000000002,-5.5
6.57,0.0,19.0,0.0,66.60000000000001,-4.1000000000000005,-9.745143476843989,49.900000000000006,7.300000000000001,22.200000000000003,0.5,3.2,-4.2
6.58,0.8,28.200000000000003,0.0,68.2,-5.800000000000001,-8.9,48.300000000000004,9.4,20.400000000000002,1.6,3.3000000000000003,-3.4000000000000004
6.59,0.0,37.0,0.8,70.3,-6.0,-6.300000000000001,46.400000000000006,7.771569160239343,23.700000000000003,-2.1,2.9529940513710375,-6.1000000000000005
6.6000000000000005,0.4,52.0,0.0,75.10000000000001,-8.5,-7.9,45.1,11.200000000000001,20.424276862992297,0.4,-0.8,-6.9
6.61,3.0,67.0,0.9,77.60000000000001,-7.1000000000000005,-8.868216722125853,42.89556971510381,10.600000000000001,22.5,-1.4000000000000001,0.6000000000000001,-7.1000000000000005
6.62,5.2,83.0,3.3000000000000003,83.10000000000001,-9.8,-8.200000000000001,40.156959393543346,11.465372184632912,24.1,-2.1,-1.2000000000000002,-7.5
6.63,0.0,101.60000000000001,2.1,92.0,-8.3,-9.0,40.400000000000006,12.592761255699385,23.58326497781441,-1.3105133733774634,-0.2,-10.4
6.640000000000001,1.4000000000000001,117.60000000000001,2.1,97.2,-7.9,-4.6000000000000005,36.300000000000004,12.9,21.6,-2.2112244891316073,-0.1,-10.100000000000001
6.65,0.0,134.20000000000002,0.0,102.4,-7.304107498692249,-5.1000000000000005,34.2,12.588372649015751,22.400000000000002,-2.1115520478672445,-1.7000000000000002,-10.54580116499049
6.66,1.8,148.0,1.3,110.5,-9.600000000000001,-6.5,31.900000000000002,15.100000000000001,21.0,-2.8000000000000003,1.6,-10.8
6.67,1.6,156.20000000000002,0.0,114.5,-8.1,-3.6,28.6,15.3,23.200000000000003,-2.8347244152038984,-1.459943856499771,-11.157679123335935
6.68,2.8000000000000003,161.8,0.0,124.4,-6.9,-5.1000000000000005,27.400000000000002,12.8,26.0,-3.7,0.7000000000000001,-12.200000000000001
6.69,0.2,157.0,2.8000000000000003,128.3,-9.5,-5.9,22.200000000000003,15.200000000000001,25.1,-4.0,2.9000000000000004,-10.8
6.7,0.0,152.6,0.0,137.5,-10.70329122566707,-3.9000000000000004,18.900000000000002,14.8,26.0,-2.7,1.5,-11.9
6.71,1.6,144.4,2.0,137.5,-8.5,-4.1000000000000005,15.100000000000001,15.100000000000001,25.6,-4.6000000000000005,0.9538727936878708,-12.8
